"","Channel A Ave. (C)","Channel B Ave. (C)"
"05:11:57","38.036","36.876"
"05:11:58","38.035","36.877"
"05:11:59","38.037","36.877"
"05:12:00","38.034","36.877"
"05:12:01","38.031","36.876"
"05:12:02","38.031","36.877"
"05:12:03","38.034","36.877"
"05:12:04","38.044","36.877"
"05:12:05","38.037","36.877"
"05:12:06","38.036","36.877"
"05:12:07","38.037","36.878"
"05:12:08","38.047","36.878"
"05:12:09","38.060","36.878"
"05:12:10","38.060","36.878"
"05:12:11","38.088","36.878"
"05:12:12","38.092","36.879"
"05:12:13","38.090","36.881"
"05:12:14","38.097","36.882"
"05:12:15","38.078","36.884"
"05:12:16","38.075","36.886"
"05:12:17","38.075","36.886"
"05:12:18","38.076","36.889"
"05:12:19","38.090","36.893"
"05:12:20","38.110","36.897"
"05:12:21","38.114","36.898"
"05:12:22","38.107","36.904"
"05:12:23","38.114","36.909"
"05:12:24","38.096","36.912"
"05:12:25","38.061","36.916"
"05:12:26","36.041","36.922"
"05:12:27","34.284","36.935"
"05:12:28","32.983","36.941"
"05:12:29","31.135","36.946"
"05:12:30","29.685","36.953"
"05:12:31","28.613","36.955"
"05:12:32","27.803","36.961"
"05:12:33","27.065","36.964"
"05:12:34","26.432","36.971"
"05:12:35","25.852","36.974"
"05:12:36","25.296","36.975"
"05:12:37","24.713","36.983"
"05:12:38","24.244","36.987"
"05:12:39","23.825","36.987"
"05:12:40","23.424","36.991"
"05:12:41","23.059","36.990"
"05:12:42","22.731","36.994"
"05:12:43","22.712","36.995"
"05:12:44","23.064","36.996"
"05:12:45","23.489","36.998"
"05:12:46","23.915","36.999"
"05:12:47","24.350","37.001"
"05:12:48","24.747","37.001"
"05:12:49","25.120","37.000"
"05:12:50","25.440","37.002"
"05:12:51","25.761","37.002"
"05:12:52","26.043","37.002"
"05:12:53","26.305","37.002"
"05:12:54","26.554","37.002"
"05:12:55","26.786","37.002"
"05:12:56","26.977","37.002"
"05:12:57","27.145","37.003"
"05:12:58","27.354","37.003"
"05:12:59","27.549","37.003"
"05:13:00","27.648","37.002"
"05:13:01","27.856","37.003"
"05:13:02","27.959","37.003"
"05:13:03","28.115","37.003"
"05:13:04","28.238","37.003"
"05:13:05","28.381","37.003"
"05:13:06","28.464","37.003"
"05:13:07","28.636","37.004"
"05:13:08","28.677","37.004"
"05:13:09","28.871","37.005"
"05:13:10","28.905","37.005"
"05:13:11","29.043","37.004"
"05:13:12","29.155","37.006"
"05:13:13","29.179","37.007"
"05:13:14","29.340","37.009"
"05:13:15","29.415","37.008"
"05:13:16","29.438","37.008"
"05:13:17","29.582","37.009"
"05:13:18","29.672","37.011"
"05:13:19","29.683","37.011"
"05:13:20","29.788","37.015"
"05:13:21","29.912","37.016"
"05:13:22","29.934","37.020"
"05:13:23","29.963","37.023"
"05:13:24","30.107","37.023"
"05:13:25","30.187","37.023"
"05:13:26","30.195","37.026"
"05:13:27","30.238","37.031"
"05:13:28","30.391","37.031"
"05:13:29","30.448","37.029"
"05:13:30","30.453","37.036"
"05:13:31","30.518","37.037"
"05:13:32","30.640","37.043"
"05:13:33","30.703","37.044"
"05:13:34","30.709","37.047"
"05:13:35","30.729","37.049"
"05:13:36","30.818","37.049"
"05:13:37","30.934","37.055"
"05:13:38","30.965","37.055"
"05:13:39","30.969","37.056"
"05:13:40","30.990","37.061"
"05:13:41","31.082","37.065"
"05:13:42","31.194","37.068"
"05:13:43","31.223","37.065"
"05:13:44","31.227","37.069"
"05:13:45","31.275","37.076"
"05:13:46","31.404","37.082"
"05:13:47","31.477","37.086"
"05:13:48","31.484","37.083"
"05:13:49","31.497","37.091"
"05:13:50","31.566","37.091"
"05:13:51","31.667","37.091"
"05:13:52","31.730","37.093"
"05:13:53","31.742","37.095"
"05:13:54","31.744","37.097"
"05:13:55","31.758","37.092"
"05:13:56","31.807","37.096"
"05:13:57","31.897","37.099"
"05:13:58","31.967","37.097"
"05:13:59","31.994","37.107"
"05:14:00","32.001","37.103"
"05:14:01","32.007","37.102"
"05:14:02","32.032","37.106"
"05:14:03","32.136","37.104"
"05:14:04","32.201","37.101"
"05:14:05","32.249","37.106"
"05:14:06","32.258","37.110"
"05:14:07","32.260","37.107"
"05:14:08","32.270","37.106"
"05:14:09","32.317","37.106"
"05:14:10","32.387","37.108"
"05:14:11","32.473","37.109"
"05:14:12","32.509","37.109"
"05:14:13","32.518","37.108"
"05:14:14","32.518","37.109"
"05:14:15","32.521","37.109"
"05:14:16","32.533","37.109"
"05:14:17","32.575","37.109"
"05:14:18","32.639","37.110"
"05:14:19","32.693","37.112"
"05:14:20","32.747","37.111"
"05:14:21","32.769","37.111"
"05:14:22","32.776","37.111"
"05:14:23","32.776","37.111"
"05:14:24","32.792","37.109"
"05:14:25","32.838","37.112"
"05:14:26","32.941","37.111"
"05:14:27","33.010","37.108"
"05:14:28","33.029","37.108"
"05:14:29","33.034","37.107"
"05:14:30","33.036","37.110"
"05:14:31","33.042","37.109"
"05:14:32","33.072","37.112"
"05:14:33","33.111","37.111"
"05:14:34","33.141","37.109"
"05:14:35","33.167","37.106"
"05:14:36","33.188","37.107"
"05:14:37","33.196","37.109"
"05:14:38","33.200","37.109"
"05:14:39","33.201","37.108"
"05:14:40","33.202","37.107"
"05:14:41","33.208","37.107"
"05:14:42","33.227","37.102"
"05:14:43","33.261","37.096"
"05:14:44","33.315","37.104"
"05:14:45","33.330","37.106"
"05:14:46","33.335","37.099"
"05:14:47","33.335","37.103"
"05:14:48","33.337","37.102"
"05:14:49","33.347","37.102"
"05:14:50","33.371","37.099"
"05:14:51","33.413","37.100"
"05:14:52","33.455","37.098"
"05:14:53","33.468","37.090"
"05:14:54","33.470","37.091"
"05:14:55","33.474","37.093"
"05:14:56","33.486","37.093"
"05:14:57","33.527","37.092"
"05:14:58","33.569","37.086"
"05:14:59","33.595","37.089"
"05:15:00","33.603","37.092"
"05:15:01","33.604","37.087"
"05:15:02","33.605","37.085"
"05:15:03","33.605","37.084"
"05:15:04","33.608","37.083"
"05:15:05","33.619","37.078"
"05:15:06","33.642","37.077"
"05:15:07","33.678","37.074"
"05:15:08","33.713","37.072"
"05:15:09","33.733","37.073"
"05:15:10","33.738","37.070"
"05:15:11","33.739","37.066"
"05:15:12","33.741","37.066"
"05:15:13","33.751","37.059"
"05:15:14","33.782","37.061"
"05:15:15","33.831","37.053"
"05:15:16","33.859","37.055"
"05:15:17","33.870","37.049"
"05:15:18","33.873","37.052"
"05:15:19","33.874","37.050"
"05:15:20","33.885","37.050"
"05:15:21","33.913","37.040"
"05:15:22","33.962","37.044"
"05:15:23","33.996","37.036"
"05:15:24","34.006","37.035"
"05:15:25","34.007","37.034"
"05:15:26","34.008","37.033"
"05:15:27","34.014","37.031"
"05:15:28","34.038","37.030"
"05:15:29","34.091","37.029"
"05:15:30","34.126","37.026"
"05:15:31","34.140","37.022"
"05:15:32","34.142","37.024"
"05:15:33","34.143","37.021"
"05:15:34","34.145","37.021"
"05:15:35","34.153","37.018"
"05:15:36","34.171","37.018"
"05:15:37","34.203","37.018"
"05:15:38","34.237","37.017"
"05:15:39","34.262","37.013"
"05:15:40","34.274","37.016"
"05:15:41","34.276","37.013"
"05:15:42","34.277","37.010"
"05:15:43","34.279","37.009"
"05:15:44","34.287","37.009"
"05:15:45","34.299","37.008"
"05:15:46","34.318","37.008"
"05:15:47","34.341","37.007"
"05:15:48","34.356","37.006"
"05:15:49","34.370","37.006"
"05:15:50","34.392","37.005"
"05:15:51","34.399","37.005"
"05:15:52","34.407","37.004"
"05:15:53","34.407","37.005"
"05:15:54","34.410","37.004"
"05:15:55","34.411","37.004"
"05:15:56","34.411","37.004"
"05:15:57","34.414","37.004"
"05:15:58","34.421","37.004"
"05:15:59","34.435","37.003"
"05:16:00","34.452","37.003"
"05:16:01","34.474","37.003"
"05:16:02","34.506","37.003"
"05:16:03","34.530","37.003"
"05:16:04","34.544","37.004"
"05:16:05","34.545","37.003"
"05:16:06","34.546","37.003"
"05:16:07","34.546","37.003"
"05:16:08","34.550","37.003"
"05:16:09","34.561","37.003"
"05:16:10","34.579","37.003"
"05:16:11","34.604","37.002"
"05:16:12","34.624","37.002"
"05:16:13","34.635","37.002"
"05:16:14","34.650","37.002"
"05:16:15","34.662","37.002"
"05:16:16","34.671","37.002"
"05:16:17","34.679","37.002"
"05:16:18","34.680","37.001"
"05:16:19","34.685","37.001"
"05:16:20","34.718","37.000"
"05:16:21","34.788","37.002"
"05:16:22","34.813","37.001"
"05:16:23","34.805","37.000"
"05:16:24","34.083","36.998"
"05:16:25","33.383","36.997"
"05:16:26","28.602","36.997"
"05:16:27","24.212","36.997"
"05:16:28","21.445","36.995"
"05:16:29","19.850","36.996"
"05:16:30","19.397","36.993"
"05:16:31","19.397","36.990"
"05:16:32","19.404","36.989"
"05:16:33","19.398","36.985"
"05:16:34","19.396","36.983"
"05:16:35","19.392","36.984"
"05:16:36","19.392","36.979"
"05:16:37","19.395","36.977"
"05:16:38","19.393","36.973"
"05:16:39","19.399","36.972"
"05:16:40","19.401","36.964"
"05:16:41","19.402","36.962"
"05:16:42","19.396","36.960"
"05:16:43","19.395","36.957"
"05:16:44","21.864","36.950"
"05:16:45","28.000","36.948"
"05:16:46","31.579","36.942"
"05:16:47","33.434","36.937"
"05:16:48","34.205","36.936"
"05:16:49","34.810","36.927"
"05:16:50","35.183","36.925"
"05:16:51","35.447","36.918"
"05:16:52","35.613","36.911"
"05:16:53","35.738","36.910"
"05:16:54","35.792","36.906"
"05:16:55","35.884","36.902"
"05:16:56","35.894","36.899"
"05:16:57","35.946","36.892"
"05:16:58","36.014","36.893"
"05:16:59","36.025","36.892"
"05:17:00","36.115","36.886"
"05:17:01","36.158","36.887"
"05:17:02","36.160","36.885"
"05:17:03","36.160","36.882"
"05:17:04","36.160","36.883"
"05:17:05","36.158","36.882"
"05:17:06","36.157","36.881"
"05:17:07","36.157","36.880"
"05:17:08","36.157","36.879"
"05:17:09","36.159","36.879"
"05:17:10","36.161","36.878"
"05:17:11","36.161","36.878"
"05:17:12","36.162","36.877"
"05:17:13","36.163","36.877"
"05:17:14","36.164","36.877"
"05:17:15","36.166","36.877"
"05:17:16","36.166","36.877"
"05:17:17","36.169","36.877"
"05:17:18","36.174","36.877"
"05:17:19","36.187","36.877"
"05:17:20","36.192","36.877"
"05:17:21","36.199","36.877"
"05:17:22","36.213","36.877"
"05:17:23","36.224","36.876"
"05:17:24","36.245","36.876"
"05:17:25","36.260","36.876"
"05:17:26","36.291","36.877"
"05:17:27","36.304","36.876"
"05:17:28","36.317","36.876"
"05:17:29","36.327","36.874"
"05:17:30","36.331","36.875"
"05:17:31","36.338","36.873"
"05:17:32","36.339","36.874"
"05:17:33","36.346","36.871"
"05:17:34","36.350","36.873"
"05:17:35","36.373","36.868"
"05:17:36","36.409","36.868"
"05:17:37","36.485","36.867"
"05:17:38","36.483","36.864"
"05:17:39","36.447","36.865"
"05:17:40","36.417","36.862"
"05:17:41","36.403","36.857"
"05:17:42","36.388","36.856"
"05:17:43","36.372","36.853"
"05:17:44","36.382","36.851"
"05:17:45","36.377","36.842"
"05:17:46","36.374","36.842"
"05:17:47","36.376","36.836"
"05:17:48","36.376","36.834"
"05:17:49","36.383","36.828"
"05:17:50","36.387","36.826"
"05:17:51","36.397","36.823"
"05:17:52","36.408","36.816"
"05:17:53","36.408","36.805"
"05:17:54","36.411","36.807"
"05:17:55","36.423","36.804"
"05:17:56","36.422","36.795"
"05:17:57","36.426","36.792"
"05:17:58","36.424","36.788"
"05:17:59","36.436","36.783"
"05:18:00","36.432","36.781"
"05:18:01","36.432","36.775"
"05:18:02","36.431","36.772"
"05:18:03","36.430","36.772"
"05:18:04","36.443","36.771"
"05:18:05","36.442","36.767"
"05:18:06","36.447","36.765"
"05:18:07","36.448","36.763"
"05:18:08","36.460","36.760"
"05:18:09","36.459","36.758"
"05:18:10","36.458","36.758"
"05:18:11","36.459","36.755"
"05:18:12","36.457","36.754"
"05:18:13","36.463","36.754"
"05:18:14","36.467","36.755"
"05:18:15","36.473","36.753"
"05:18:16","36.479","36.754"
"05:18:17","36.489","36.752"
"05:18:18","36.490","36.752"
"05:18:19","36.494","36.752"
"05:18:20","36.499","36.751"
"05:18:21","36.509","36.751"
"05:18:22","36.507","36.751"
"05:18:23","36.508","36.751"
"05:18:24","36.521","36.751"
"05:18:25","36.519","36.751"
"05:18:26","36.531","36.751"
"05:18:27","36.536","36.751"
"05:18:28","36.540","36.751"
"05:18:29","36.540","36.751"
"05:18:30","36.545","36.751"
"05:18:31","36.550","36.751"
"05:18:32","36.550","36.751"
"05:18:33","36.553","36.751"
"05:18:34","36.551","36.751"
"05:18:35","36.554","36.750"
"05:18:36","36.555","36.750"
"05:18:37","36.556","36.751"
"05:18:38","36.554","36.751"
"05:18:39","36.555","36.750"
"05:18:40","36.556","36.750"
"05:18:41","36.556","36.749"
"05:18:42","36.556","36.749"
"05:18:43","36.556","36.748"
"05:18:44","36.557","36.747"
"05:18:45","36.556","36.747"
"05:18:46","36.557","36.745"
"05:18:47","36.558","36.743"
"05:18:48","36.558","36.745"
"05:18:49","36.557","36.741"
"05:18:50","36.559","36.741"
"05:18:51","36.559","36.738"
"05:18:52","36.560","36.736"
"05:18:53","36.560","36.736"
"05:18:54","36.560","36.732"
"05:18:55","36.563","36.730"
"05:18:56","36.567","36.729"
"05:18:57","36.568","36.726"
"05:18:58","36.571","36.719"
"05:18:59","36.572","36.718"
"05:19:00","36.588","36.715"
"05:19:01","36.596","36.710"
"05:19:02","36.604","36.707"
"05:19:03","36.615","36.704"
"05:19:04","36.630","36.701"
"05:19:05","36.653","36.692"
"05:19:06","36.665","36.698"
"05:19:07","36.692","36.688"
"05:19:08","36.707","36.684"
"05:19:09","36.729","36.686"
"05:19:10","36.732","36.682"
"05:19:11","36.744","36.677"
"05:19:12","36.748","36.670"
"05:19:13","36.755","36.667"
"05:19:14","36.756","36.664"
"05:19:15","36.757","36.662"
"05:19:16","36.757","36.661"
"05:19:17","36.762","36.655"
"05:19:18","36.761","36.651"
"05:19:19","36.763","36.651"
"05:19:20","36.764","36.644"
"05:19:21","36.764","36.642"
"05:19:22","36.765","36.643"
"05:19:23","36.765","36.640"
"05:19:24","36.765","36.642"
"05:19:25","36.766","36.640"
"05:19:26","36.766","36.638"
"05:19:27","36.767","36.635"
"05:19:28","36.766","36.634"
"05:19:29","36.766","36.634"
"05:19:30","36.767","36.633"
"05:19:31","36.767","36.633"
"05:19:32","36.767","36.631"
"05:19:33","36.769","36.631"
"05:19:34","36.769","36.629"
"05:19:35","36.773","36.630"
"05:19:36","36.776","36.630"
"05:19:37","36.778","36.630"
"05:19:38","36.782","36.629"
"05:19:39","36.792","36.629"
"05:19:40","36.798","36.629"
"05:19:41","36.807","36.628"
"05:19:42","36.820","36.628"
"05:19:43","36.822","36.629"
"05:19:44","36.845","36.627"
"05:19:45","36.852","36.627"
"05:19:46","36.872","36.627"
"05:19:47","36.886","36.627"
"05:19:48","36.902","36.626"
"05:19:49","36.921","36.626"
"05:19:50","36.930","36.627"
"05:19:51","36.942","36.627"
"05:19:52","36.945","36.627"
"05:19:53","36.952","36.626"
"05:19:54","36.958","36.626"
"05:19:55","36.961","36.627"
"05:19:56","36.965","36.626"
"05:19:57","36.967","36.626"
"05:19:58","36.969","36.626"
"05:19:59","36.972","36.626"
"05:20:00","36.972","36.626"
"05:20:01","36.974","36.626"
"05:20:02","36.974","36.626"
"05:20:03","36.975","36.626"
"05:20:04","36.975","36.626"
"05:20:05","36.975","36.626"
"05:20:06","36.976","36.626"
"05:20:07","36.976","36.626"
"05:20:08","36.978","36.626"
"05:20:09","36.978","36.626"
"05:20:10","36.981","36.626"
"05:20:11","36.983","36.626"
"05:20:12","36.988","36.626"
"05:20:13","36.993","36.626"
"05:20:14","36.989","36.626"
"05:20:15","36.996","36.626"
"05:20:16","37.003","36.626"
"05:20:17","37.012","36.626"
"05:20:18","37.017","36.626"
"05:20:19","37.032","36.626"
"05:20:20","37.032","36.626"
"05:20:21","37.049","36.626"
"05:20:22","37.065","36.625"
"05:20:23","37.078","36.626"
"05:20:24","37.096","36.626"
"05:20:25","37.109","36.626"
"05:20:26","37.118","36.626"
"05:20:27","37.134","36.626"
"05:20:28","37.155","36.625"
"05:20:29","37.159","36.625"
"05:20:30","37.170","36.626"
"05:20:31","37.169","36.626"
"05:20:32","37.174","36.625"
"05:20:33","37.179","36.626"
"05:20:34","37.182","36.625"
"05:20:35","37.182","36.626"
"05:20:36","37.182","36.626"
"05:20:37","37.184","36.625"
"05:20:38","37.185","36.626"
"05:20:39","37.184","36.625"
"05:20:40","37.184","36.626"
"05:20:41","37.185","36.625"
"05:20:42","37.186","36.626"
"05:20:43","37.186","36.626"
"05:20:44","37.186","36.626"
"05:20:45","37.187","36.626"
"05:20:46","37.190","36.626"
"05:20:47","37.191","36.626"
"05:20:48","37.192","36.626"
"05:20:49","37.201","36.626"
"05:20:50","37.207","36.625"
"05:20:51","37.224","36.626"
"05:20:52","37.245","36.626"
"05:20:53","37.270","36.626"
"05:20:54","37.289","36.626"
"05:20:55","37.293","36.626"
"05:20:56","37.320","36.626"
"05:20:57","37.331","36.626"
"05:20:58","37.347","36.626"
"05:20:59","37.351","36.626"
"05:21:00","37.364","36.626"
"05:21:01","37.373","36.626"
"05:21:02","37.379","36.626"
"05:21:03","37.388","36.626"
"05:21:04","37.386","36.626"
"05:21:05","37.391","36.626"
"05:21:06","37.392","36.626"
"05:21:07","37.394","36.626"
"05:21:08","37.394","36.626"
"05:21:09","37.396","36.626"
"05:21:10","37.395","36.626"
"05:21:11","37.396","36.626"
"05:21:12","37.396","36.626"
"05:21:13","37.397","36.626"
"05:21:14","37.400","36.626"
"05:21:15","37.407","36.626"
"05:21:16","37.410","36.626"
"05:21:17","37.423","36.627"
"05:21:18","37.435","36.627"
"05:21:19","37.447","36.627"
"05:21:20","37.460","36.627"
"05:21:21","37.478","36.627"
"05:21:22","37.497","36.627"
"05:21:23","37.508","36.626"
"05:21:24","37.534","36.628"
"05:21:25","37.543","36.627"
"05:21:26","37.548","36.627"
"05:21:27","37.564","36.627"
"05:21:28","37.579","36.627"
"05:21:29","37.585","36.628"
"05:21:30","37.590","36.629"
"05:21:31","37.595","36.629"
"05:21:32","37.599","36.631"
"05:21:33","37.602","36.630"
"05:21:34","37.601","36.630"
"05:21:35","37.603","36.633"
"05:21:36","37.604","36.631"
"05:21:37","37.604","36.634"
"05:21:38","37.605","36.634"
"05:21:39","37.605","36.637"
"05:21:40","37.605","36.637"
"05:21:41","37.605","36.639"
"05:21:42","37.606","36.640"
"05:21:43","37.606","36.642"
"05:21:44","37.607","36.640"
"05:21:45","37.607","36.646"
"05:21:46","37.608","36.645"
"05:21:47","37.613","36.647"
"05:21:48","37.616","36.650"
"05:21:49","37.625","36.652"
"05:21:50","37.633","36.654"
"05:21:51","37.643","36.662"
"05:21:52","37.653","36.657"
"05:21:53","37.663","36.661"
"05:21:54","37.675","36.665"
"05:21:55","37.694","36.674"
"05:21:56","37.706","36.675"
"05:21:57","37.738","36.679"
"05:21:58","37.751","36.680"
"05:21:59","37.765","36.678"
"05:22:00","37.776","36.689"
"05:22:01","37.789","36.693"
"05:22:02","37.796","36.691"
"05:22:03","37.802","36.700"
"05:22:04","37.804","36.703"
"05:22:05","37.806","36.707"
"05:22:06","37.808","36.709"
"05:22:07","37.811","36.717"
"05:22:08","37.812","36.721"
"05:22:09","37.813","36.719"
"05:22:10","37.813","36.724"
"05:22:11","37.814","36.724"
"05:22:12","37.814","36.729"
"05:22:13","37.815","36.732"
"05:22:14","37.815","36.733"
"05:22:15","37.815","36.739"
"05:22:16","37.815","36.741"
"05:22:17","37.816","36.741"
"05:22:18","37.818","36.743"
"05:22:19","37.819","36.744"
"05:22:20","37.820","36.745"
"05:22:21","37.822","36.747"
"05:22:22","37.827","36.747"
"05:22:23","37.830","36.747"
